gap_id,log_file,domain,flow_id,severity,title,doc_claim,status,evidence,commit,verified_by,verified_on,notes
LOCATION_SHARING:LOC-2,LOCATION_SHARING_GAP_LOG.md,10,10.2,P0,"False ""Live"" Status & Stale Coordinates on LiveLocationCard",,FIXED,LiveLocationCard.tsx computes isStale when updatedAt is older than 5 minutes and polls get_live_share every 15s; ENDED status tears the map down.,,claude (P08),2026-09-15,"If GPS updates stop, the chat card displays ""Updated 02:30 PM · live"" with a pulsing animation indefinitely, misleading emergency contacts during actual distress."
LOCATION_SHARING:LOC-3,LOCATION_SHARING_GAP_LOG.md,10,10.2,P0,"Null Island (0,0) Broadcast on Geolocation Lock Failure",,FIXED,"start_live_share raises INVALID_COORDINATES for null or (0,0); useLiveShare.start() refuses a (0,0) or missing first fix with a toast.",,claude (P08),2026-09-15,"When firstFix() times out, the app broadcasts (0, 0) in the Atlantic Ocean instead of aborting and warning the user that GPS signal was unavailable."
LOCATION_SHARING:LOC-4,LOCATION_SHARING_GAP_LOG.md,10,10.2,P0,Expired Location Grants Permanently Lock Out Re-Requests,,FIXED,"request_location_share ON CONFLICT keeps APPROVED only while expires_at is in the future, otherwise resets to PENDING (baseline 2026-09-15).",,claude (P08),2026-09-15,"In request_location_share, expired APPROVED rows never reset to PENDING due to conflict update logic. Re-requesting location is permanently broken."
LOCATION_SHARING:LOC-5,LOCATION_SHARING_GAP_LOG.md,10,10.2,P1,Ghost Background GPS Broadcast on Full Recipient Revocation,,OPEN,revoke_live_share_recipient deletes the recipient and ends their card but never ends the live_shares row when no recipients remain.,,claude (P08),2026-09-15,"Revoking all recipients one-by-one in SafetyHub.tsx leaves live_shares active, broadcasting GPS fixes every 12 seconds to nobody."
LOCATION_SHARING:LOC-6,LOCATION_SHARING_GAP_LOG.md,10,10.2,P1,"Expired Grants Linger in ""Currently Sharing With"" Active Section",,OPEN,"locationService.sharedByMe() filters status = APPROVED only, no expires_at > now().",,claude (P08),2026-09-15,"locationService.sharedByMe() queries status = 'APPROVED' without checking expires_at > now(). Expired rows clutter the active list with red ""Expired"" tags."
LOCATION_SHARING:LOC-7,LOCATION_SHARING_GAP_LOG.md,10,10.2,P1,Unfiltered Postgres Realtime Subscriptions on Location Grants,,OPEN,LocationSettings.tsx (3 queries) and Home.tsx subscribe to location_share_grants with filter undefined.,,claude (P08),2026-09-15,"LocationSettings.tsx and Home.tsx subscribe to location_share_grants without row filters, waking all connected clients on every platform grant update."
LOCATION_SHARING:LOC-8,LOCATION_SHARING_GAP_LOG.md,10,10.2,P2,LiveShareBanner.tsx Hardcodes top: 8 and Clips Safe Areas,,OPEN,"src/features/live-share/LiveShareBanner.tsx: position fixed, top: 8 with no safe-area inset.",,claude (P08),2026-09-15,"The banner ignores env(safe-area-inset-top), rendering behind camera punch-holes/notches on mobile and overlapping AppBar back buttons."
LOCATION_SHARING:LOC-9,LOCATION_SHARING_GAP_LOG.md,10,10.2,P2,Leaflet Memory Leak & StrictMode Re-Initialization Crash,,OPEN,LiveLocationCard.tsx map-creation effect has no unmount cleanup (map.remove() only runs when the share ends).,,claude (P08),2026-09-15,LiveLocationCard.tsx omits cleanup in the map initialization useEffect. Re-rendering or fast navigation risks Map container is already initialized crashes.
MERCHANT_DELIVERY_DISPATCH:D1,MERCHANT_DELIVERY_DISPATCH_GAP_LOG.md,5,5.1,P0,Reassigning a Batched Delivery Corrupts Batch Tracking & Permanently Traps Couriers On-Duty,,UNVERIFIED,,,,,"In assign_delivery (20260871_team_console_delivery.sql:40-42), when an owner reassigns an active stop via DeliveryAssignControl, the query updates agent_user_id = p_agent_user_id but never clears batch_id or stop_order. The reassigned stop remains bound to the old courier's batch. Consequently: (1) The old courier's batch can never complete because one stop is held by a new agent; (2) The old courier is permanently trapped on duty (my_duty_blockers sees active batch IN_PROGRESS); (3) In business_active_deliveries, the stop displays the old courier's GPS location; (4) In my_deliveries, the new courier is locked out of delivering the order because it awaits batch acceptance by the old courier."
MERCHANT_DELIVERY_DISPATCH:D2,MERCHANT_DELIVERY_DISPATCH_GAP_LOG.md,5,5.1,P1,Criss-Crossing Multi-Agent Polyline Spiderweb & Frozen Map Center,,UNVERIFIED,,,,,"In BusinessDeliveries.tsx:126-129, routeLine flattens all agentPoints and stopPoints into a single polyline array ([...agentPoints, ...stopPoints]). When multiple riders are active, Leaflet draws a bizarre line connecting Rider A to Rider B across town, and then connecting Rider B to Rider A's customer stop. Additionally, MapContainer does not re-center when selecting different cards or changing agent filters because Leaflet requires dynamic controller hooks (useMap().setView)."
MERCHANT_DELIVERY_DISPATCH:D3,MERCHANT_DELIVERY_DISPATCH_GAP_LOG.md,5,5.1,P1,Zero Realtime Movement Updates for Batched Delivery Runs,,UNVERIFIED,,,,,"In BusinessDeliveries.tsx:63-68, useQueryWithRealtime only subscribes to table ""appointment_deliveries"". When an agent rides with a batched delivery run, GPS coordinates are streamed via update_delivery_batch_position, which exclusively updates public.delivery_batches (20260848_delivery_batches_phase4.sql:184-186). Because BusinessDeliveries.tsx does not listen to delivery_batches, the store owner's ""Live Deliveries"" map never receives real-time GPS pings while couriers are riding, remaining frozen until a status button is tapped."
MERCHANT_DELIVERY_DISPATCH:D4,MERCHANT_DELIVERY_DISPATCH_GAP_LOG.md,5,5.1,P1,Missing Customer Phone & Order Items on Delivery Cards,,UNVERIFIED,,,,,"In business_active_deliveries (20260863_business_active_deliveries_agent_position.sql:18-31), the RPC returns agent_phone and customer_name, but completely omits customer_phone and order details (package/service name, quantity, price). In BusinessDeliveries.tsx:300-315, there is only a ""Call agent"" button; the merchant has zero customer phone numbers, no in-context chat link, and no order summary if a delivery runs late or faces address issues."
MERCHANT_DELIVERY_DISPATCH:D5,MERCHANT_DELIVERY_DISPATCH_GAP_LOG.md,5,5.1,P1,Silent Cancellation Reason Stripping in Storefront Console,,UNVERIFIED,,,,,"While migration 20260872_delivery_cancellation.sql added cancel_reason, cancel_note, cancelled_by, and cancelled_at to appointment_deliveries, business_active_deliveries was never updated to return these columns. In BusinessDeliveries.tsx:224-243, cancelled orders appear under ""Recently finished"" with a generic checkmark icon and no explanation, leaving the merchant blind to driver emergencies or customer refusals."
MERCHANT_DELIVERY_DISPATCH:D6,MERCHANT_DELIVERY_DISPATCH_GAP_LOG.md,5,5.1,P1,Scope & RLS Disparity Locks Out Front Desk & Store Managers from delivery_batches,,UNVERIFIED,,,,,"In 20260848_delivery_batches_phase4.sql:39-43, delivery_batches_select policy strictly requires agent_user_id = auth.uid() or public.has_business_scope(business_id, auth.uid(), 'delivery'). The ""Front Desk"" preset (['appointments', 'queue']) and ""Full Access"" preset (['appointments', 'queue', 'catalog', 'leads']) omit 'delivery'. Front-desk team members who manage bookings at /business/:id/manage/deliveries (gated by appointments scope in App.tsx:681) cannot read or subscribe to delivery_batches."
MERCHANT_DELIVERY_DISPATCH:D7,MERCHANT_DELIVERY_DISPATCH_GAP_LOG.md,5,5.1,P2,Batch Creation Fails Blindly on Already-Assigned Bookings,,UNVERIFIED,,,,,"In BusinessAppointments.tsx:657, in deliverySelectMode, checkboxes are enabled for any appointment with apt.status === ""ACCEPTED"". If an appointment already has an active delivery assigned, the backend RPC assign_delivery_batch (20260871_team_console_delivery.sql:85) aborts with SOME_APPOINTMENTS_NOT_ELIGIBLE. The UI does not mark or disable already-assigned appointments, resulting in a generic failure toast with no explanation."
MERCHANT_DELIVERY_DISPATCH:D8,MERCHANT_DELIVERY_DISPATCH_GAP_LOG.md,5,5.1,P2,N+1 Query Avalanche on Deliveries Tab in BusinessAppointments.tsx,,UNVERIFIED,,,,,"On BusinessAppointments.tsx:525, every rendered delivery card mounts <DeliveryAssignControl appointmentId={apt.id} businessId={id} />. Each instance initiates queries to deliveryService.forAppointment(apt.id) and deliveryService.deliveryTeam(id). For 30 delivery appointments, 90+ concurrent database requests fire on opening the Deliveries tab."
MERCHANT_DELIVERY_DISPATCH:D9,MERCHANT_DELIVERY_DISPATCH_GAP_LOG.md,5,5.1,P2,Navigation Disconnection Between Appointment Dispatching and Live Tracking,,UNVERIFIED,,,,,"In BusinessAppointments.tsx (the Deliveries tab), there is no CTA or link to ""View Live Map / Track Deliveries"" (/business/:id/manage/deliveries). In BusinessDeliveries.tsx, the empty state instructs the user to ""Assign a delivery from the Bookings → Deliveries tab"", but provides no button or route link. In ManageNav.tsx, /manage/deliveries is omitted from bottom navigation."
MERCHANT_DELIVERY_DISPATCH:D10,MERCHANT_DELIVERY_DISPATCH_GAP_LOG.md,5,5.1,P2,Single assign_delivery Allows Disagreeing Fulfillment Types & Terminal Bookings,,UNVERIFIED,,,,,"Unlike assign_delivery_batch (which validates a.fulfillment_type = 'DELIVERY' AND a.status = 'ACCEPTED'), single assign_delivery (20260871_team_console_delivery.sql:24-46) performs no checks on fulfillment_type or appointment status. A merchant can invoke assign_delivery on an IN_STORE walk-in or a cancelled appointment."
MERCHANT_DELIVERY_DISPATCH:D11,MERCHANT_DELIVERY_DISPATCH_GAP_LOG.md,5,5.1,P3,Hardcoded #fff Tokens in Batch Selection UI and Sheets,,UNVERIFIED,,,,,"In BusinessAppointments.tsx:665, 669, 884, 892 and CantDeliverSheet.tsx:170, 220, hardcoded #fff values for checkbox backgrounds, button text, and sheet surfaces break dark mode styling."
MERCHANT_QUEUE:M1,MERCHANT_QUEUE_GAP_LOG.md,3,3.2,P0,"Toggling Queue to ""OFF"" Instantly Purges and Expels All Waiting Customers",,UNVERIFIED,,,,,"Toggling the queue switch to OFF fires trg_expire_on_queue_close, immediately expiring all waiting customers and hiding the board. A merchant cannot pause new joins while finishing the current line."
MERCHANT_QUEUE:M2,MERCHANT_QUEUE_GAP_LOG.md,3,3.2,P0,Non-Atomic callNextToken Causes Race Conditions on Multi-Staff Counters,,UNVERIFIED,,,,,"callNextToken does a client-side select oldest -> update with no row-locking (FOR UPDATE) or token ID verification. Multiple staff tapping ""Call next"" collide on the same token."
MERCHANT_QUEUE:M3,MERCHANT_QUEUE_GAP_LOG.md,3,3.2,P1,"Removing No-Show Customers Attributes Action as ""Customer Left / You Cancelled""",,UNVERIFIED,,,,,"Clicking ""Remove (no-show)"" updates status to LEFT. The owner is notified that the customer walked away without paying, and the customer is told ""You cancelled""."
MERCHANT_QUEUE:M4,MERCHANT_QUEUE_GAP_LOG.md,3,3.2,P1,"Waiting Rows Only Allow ""Mark Served"", Skipping Call / Arrival Flow",,UNVERIFIED,,,,,"Individual waiting rows only have a ""Mark served"" button. The merchant cannot call an individual customer out-of-order without bypassing the CALLED state and sound notifications."
MERCHANT_QUEUE:M5,MERCHANT_QUEUE_GAP_LOG.md,3,3.2,P1,"Console Only Subscribes to queue_tokens, Ignoring queue_settings Updates",,UNVERIFIED,,,,,"When another staff member toggles the queue open/closed or adjusts average service time, QueueManager remains stale because it only listens to queue_tokens."
MERCHANT_QUEUE:M6,MERCHANT_QUEUE_GAP_LOG.md,3,3.2,P2,No Customer Phone Number or 1:1 Messaging on Queue Cards,,UNVERIFIED,,,,,The owner has no way to call or message a customer who was called 10 minutes ago and hasn't arrived. Walk-in modal collects no phone number either.
MERCHANT_QUEUE:M7,MERCHANT_QUEUE_GAP_LOG.md,3,3.2,P2,"No Cooldown or Debounce on ""Request Payment"" Nudge",,UNVERIFIED,,,,,"nudgeQueuePayment has no timestamp check, allowing staff to repeatedly spam notifications to customers."
MERCHANT_QUEUE:M8,MERCHANT_QUEUE_GAP_LOG.md,3,3.2,P2,Unbounded Party Size in Walk-In Modal,,UNVERIFIED,,,,,"Walk-in modal accepts any numeric party size without clamping to MAX_QUEUE_PARTY_SIZE = 8, allowing corrupted wait-time math."
MERCHANT_QUEUE:M9,MERCHANT_QUEUE_GAP_LOG.md,3,3.2,P3,Hardcoded #fff Color Literals in Buttons and Badges,,UNVERIFIED,,,,,"Raw #fff color strings in QueueManager.tsx (lines 297, 300, 424) violate design system rules."
MY_APPOINTMENTS:A1,MY_APPOINTMENTS_GAP_LOG.md,2,2.2,P0,"Broken ""Cancel"" & ""Reschedule"" on Past-Due / Completed Unpaid Bookings",,UNVERIFIED,,,,,Users click Cancel/Reschedule on completed unpaid cards in Upcoming tab and get dead-end INVALID_TRANSITION errors.
MY_APPOINTMENTS:A2,MY_APPOINTMENTS_GAP_LOG.md,2,2.2,P0,Provider UPI ID Completely Omitted When Opening Payment,,UNVERIFIED,,,,,"openPay() only fetches business UPI IDs; paying independent providers (trainers, tutors, freelancers) passes null UPI ID."
MY_APPOINTMENTS:A3,MY_APPOINTMENTS_GAP_LOG.md,2,2.2,P1,Deposit Support Omitted in Payment Sheet from Hub,,UNVERIFIED,,,,,"depositPercent is omitted when invoking PaymentSheet, forcing 100% full payment even when target requires 20% deposit."
MY_APPOINTMENTS:A4,MY_APPOINTMENTS_GAP_LOG.md,2,2.2,P1,Reschedule & Book-Again Silently Drop Delivery & Party Size,,UNVERIFIED,,,,,"openRebook() does not pass deliveryEnabled, deliveryTime, initialFulfillmentType, or initialPartySize to AppointmentSheet."
MY_APPOINTMENTS:A5,MY_APPOINTMENTS_GAP_LOG.md,2,2.2,P1,Missing Receipt / Payment Proof View for Confirmed (PAID) Bookings,,UNVERIFIED,,,,,"When payment is PAID, PaymentStatusCard hides the transaction reference ID, payment method, and date, leaving no receipt to show shop staff."
MY_APPOINTMENTS:A6,MY_APPOINTMENTS_GAP_LOG.md,2,2.2,P2,Cancellation Dialog Provides No Reason & Misses Pending Payment Warning,,UNVERIFIED,,,,,Cancel confirmation always sends empty responseNote and does not warn users whose payments are in PENDING_CONFIRM state.
MY_APPOINTMENTS:A7,MY_APPOINTMENTS_GAP_LOG.md,2,2.2,P2,"""Book Again"" Leaves Customer Stuck on Past Tab Without Feedback",,UNVERIFIED,,,,,handleBooked does nothing; rebooking from the Past tab leaves the user looking at past bookings with no feedback.
MY_APPOINTMENTS:A8,MY_APPOINTMENTS_GAP_LOG.md,2,2.2,P2,Supabase Realtime Channel Reconnects on Every Render,,UNVERIFIED,,,,,"useQueryWithRealtime has unmemoized refetch in dependency array, churning WebSocket channels on every typing or state change."
MY_APPOINTMENTS:A9,MY_APPOINTMENTS_GAP_LOG.md,2,2.2,P2,Party Size Indicator Missing from Appointment Cards,,UNVERIFIED,,,,,"Group bookings (partySize > 1) show combined price but no spot count (e.g. 👥 3 spots), confusing customers."
MY_APPOINTMENTS:A10,MY_APPOINTMENTS_GAP_LOG.md,2,2.2,P3,Hardcoded #fff Color Token in Cancellation Button,,UNVERIFIED,,,,,Cancel modal button uses raw #fff instead of design system token var(--surface).
NOTIFICATION_CENTER:NOTIF-1,NOTIFICATION_CENTER_GAP_LOG.md,11,11.3,P0,"Realtime Unread Count Queries Lack user_id Filter, Triggering Platform Query Storms",,UNVERIFIED,,,,,Header badges subscribe to table: 'notifications' globally without filter. Any notification created anywhere causes all connected clients to simultaneously query getUnreadCount().
NOTIFICATION_CENTER:NOTIF-2,NOTIFICATION_CENTER_GAP_LOG.md,11,11.3,P0,Desktop Sidebar Notifications Item Displays chatUnread Badge,,UNVERIFIED,,,,,"Desktop sidebar Bell icon is wired to chatUnread. Clicking a badge showing ""5"" opens an empty notification center with 0 alerts."
NOTIFICATION_CENTER:NOTIF-3,NOTIFICATION_CENTER_GAP_LOG.md,11,11.3,P1,Slider Drag in NotificationSettings Floods Database With Un-debounced Writes,,UNVERIFIED,,,,,Dragging the radius slider fires dozens of simultaneous userService.update() requests on every touch move.
NOTIFICATION_CENTER:NOTIF-4,NOTIFICATION_CENTER_GAP_LOG.md,11,11.3,P1,Unscoped /notifications Navigation Skips Badge Cache Invalidation,,UNVERIFIED,,,,,"Navigating without ?scope= leaves badgeCacheKey undefined, preventing mark-as-read from updating badges on Home/Profile."
NOTIFICATION_CENTER:NOTIF-5,NOTIFICATION_CENTER_GAP_LOG.md,11,11.3,P1,Hard 50-Item Cap Without Pagination Strands Older Notifications,,UNVERIFIED,,,,,"Queries hardcode .limit(50) with no cursor or ""Load more"" button, permanently burying older notifications."
NOTIFICATION_CENTER:NOTIF-6,NOTIFICATION_CENTER_GAP_LOG.md,11,11.3,P1,Failed Swipe-to-Delete Appends Restored Row to Feed Bottom,,UNVERIFIED,,,,,"Reverting a failed delete appends the notification to the end of items, breaking calendar day grouping."
NOTIFICATION_CENTER:NOTIF-7,NOTIFICATION_CENTER_GAP_LOG.md,11,11.3,P2,"""Mark all read"" Text Button Violates 44px Minimum Touch Target",,UNVERIFIED,,,,,"Button has ~16px height with no padding, causing frequent mis-clicks on mobile touchscreens."
PROFILE_PRIVACY:PROF-1,PROFILE_PRIVACY_GAP_LOG.md,11,11.2,P0,Direct Phone Edit Bypasses Supabase Auth OTP & Desyncs Auth Identity,,UNVERIFIED,,,,,"Editing phone in ProfileEdit modifies public.users.phone without OTP. Decouples profile from auth.users, breaks subsequent logins, and creates phone hijacking vector."
PROFILE_PRIVACY:PROF-2,PROFILE_PRIVACY_GAP_LOG.md,11,11.2,P0,"get_public_profile RPC Omits alias, Leaking Real Names on Public Profiles",,UNVERIFIED,,,,,"The RPC return definition lacks alias. publicProfile() always returns alias: null, causing aliasName() to fall back to firstName(u.name) and expose real names to strangers."
PROFILE_PRIVACY:PROF-3,PROFILE_PRIVACY_GAP_LOG.md,11,11.2,P1,Premature Avatar Auto-Commit on File Select Decoupled from Form Lifecycle,,UNVERIFIED,,,,,"Picking an image immediately commits the new avatar to Postgres without tapping ""Save Changes"". Cancelling or navigating back leaves the photo permanently changed."
PROFILE_PRIVACY:PROF-4,PROFILE_PRIVACY_GAP_LOG.md,11,11.2,P1,Public Profile Hides Coarse Neighborhood Behind Exact Location Grant,,UNVERIFIED,,,,,"PublicProfile.tsx masks u.area behind locStatus === ""APPROVED"", hiding public neighborhood names from neighbors even when showCityPublicly is ON."
PROFILE_PRIVACY:PROF-5,PROFILE_PRIVACY_GAP_LOG.md,11,11.2,P1,Rating Privacy Setting (showRatingPublicly) Ignored in Profile Hero Header,,UNVERIFIED,,,,,"The hero header renders the star rating badge unconditionally, ignoring the user's showRatingPublicly = false preference."
PROFILE_PRIVACY:PROF-6,PROFILE_PRIVACY_GAP_LOG.md,11,11.2,P1,Duplicated Privacy Toggles Between Screens Cause Stale State Overwrites,,UNVERIFIED,,,,,ProfileEdit buffers post/ask/badge toggles in local state. Saving ProfileEdit overwrites and reverts real-time updates made in /settings/privacy.
PROFILE_PRIVACY:PROF-7,PROFILE_PRIVACY_GAP_LOG.md,11,11.2,P1,Inability to Clear or Delete Public Alias in ProfileEdit,,UNVERIFIED,,,,,Passing cleanAlias
PROFILE_PRIVACY:PROF-8,PROFILE_PRIVACY_GAP_LOG.md,11,11.2,P1,userService.update Omits Coordinate Synchronization to Provider Profile,,UNVERIFIED,,,,,"Updating location in ProfileEdit syncs name and avatar to providers, but drops lat and lng, leaving provider listings stranded at old coordinates."
PROFILE_PRIVACY:PROF-9,PROFILE_PRIVACY_GAP_LOG.md,11,11.2,P2,"Missing ""Profile Hidden"" Notice for Account Owner on Public Profile",,UNVERIFIED,,,,,Owners with customerEnabled = false view /u/:id normally with no indicator that neighbors and search engines receive 404.
PROFILE_PRIVACY:PROF-10,PROFILE_PRIVACY_GAP_LOG.md,11,11.2,P2,Hardcoded Empty Verifications Array in userService.publicProfile,,UNVERIFIED,,,,,"userService.ts hardcodes verifications: [], preventing earned phone and ID verification badges from ever rendering."
PROVIDER_AVAILABILITY:PAVL-1,PROVIDER_AVAILABILITY_GAP_LOG.md,8,8.2,P0,Active Duration Slider Is Never Persisted to Backend,,UNVERIFIED,,,,,"In ProviderAvailability.tsx:150-156, moving the active duration slider (1–8h) updates only hours in React state. No network call is dispatched. The provider believes they are live for 6 hours, but PostgreSQL retains the initial 3-hour timestamp in available_until, dropping them offline unexpectedly."
PROVIDER_AVAILABILITY:PAVL-2,PROVIDER_AVAILABILITY_GAP_LOG.md,8,8.2,P0,Save Working Timing Fails to Invalidate Cache or Refetch Provider,,UNVERIFIED,,,,,"In ProviderAvailability.tsx:77-88, handleSaveHours updates availability_note in PostgreSQL but does not call bustProviderGetCache(id), invalidateQueryCache, or refetchProvider(). Customer appointments and toggleNow() calculate turnoff against stale working hours."
PROVIDER_AVAILABILITY:PAVL-3,PROVIDER_AVAILABILITY_GAP_LOG.md,8,8.2,P1,Service Radius Control Completely Missing from Availability Console,,UNVERIFIED,,,,,The operational console has no controls for service_radius_km. Service providers cannot adjust how far they are willing to travel for jobs without navigating to settings or the profile editor.
PROVIDER_AVAILABILITY:PAVL-4,PROVIDER_AVAILABILITY_GAP_LOG.md,8,8.2,P1,"Hardcoded ""Tomorrow"" in Live Availability Toast",,UNVERIFIED,,,,,"In toggleNow:64, the toast hardcodes ""tomorrow"" even if turnoff is today at 7:00 PM, misleading providers into believing their schedule was shifted by 24 hours."
PROVIDER_AVAILABILITY:PAVL-5,PROVIDER_AVAILABILITY_GAP_LOG.md,8,8.2,P2,Inability to Set Specific Date Blocks or Holiday Overrides,,UNVERIFIED,,,,,"Unlike businesses (HoursEditor.tsx), providers have no BlockSlotModal or single-date holiday overrides. To take an afternoon off, they must alter their permanent recurring weekly schedule."
PROVIDER_AVAILABILITY:PAVL-6,PROVIDER_AVAILABILITY_GAP_LOG.md,8,8.2,P2,Lack of Unsaved Changes Guard on Working Timing,,UNVERIFIED,,,,,Navigating away via ProviderManageNav after modifying WeeklyHoursEditor silently discards draft hours without warning.
PROVIDER_AVAILABILITY:PAVL-7,PROVIDER_AVAILABILITY_GAP_LOG.md,8,8.2,P3,Dark Mode Theme Inconsistencies on Live Status Card,,UNVERIFIED,,,,,var(--green-100) background causes contrast issues with white text when rendering in dark mode.
PROVIDER_CATALOG:PCAT-1,PROVIDER_CATALOG_GAP_LOG.md,8,8.1,P0,Missing Cache Invalidation Causes Provider Console & Storefront Stale Desync,,UNVERIFIED,,,,,"In providerService.ts:255-273, mutations do not invoke bustProviderGetCache(id) or invalidateQueryCache('provider:${id}'). The ProviderProfileHub badge remains stale, and customers browsing /p/:id continue seeing obsolete or deleted prices until cache TTL expires."
PROVIDER_CATALOG:PCAT-2,PROVIDER_CATALOG_GAP_LOG.md,8,8.1,P0,Dangerous One-Tap Accidental Deletion on 34px Mobile Target,,UNVERIFIED,,,,,"In CatalogManager.tsx:129, tapping the 34px trash icon immediately executes service.deleteCatalogItem(id, item.id). On mobile touchscreens, accidental taps while aiming for the edit pencil irreversibly destroy services and pricing data."
PROVIDER_CATALOG:PCAT-3,PROVIDER_CATALOG_GAP_LOG.md,8,8.1,P0,Silent No-Op Mutations Mask Failed Updates and Deletions,,UNVERIFIED,,,,,"providerService.updateCatalogItem() and deleteCatalogItem() do not assert affected row counts. When an RLS policy rejects a write or session drops, PostgREST returns 0 rows without error, prompting a misleading ""Item updated"" toast."
PROVIDER_CATALOG:PCAT-4,PROVIDER_CATALOG_GAP_LOG.md,8,8.1,P1,Undefined Payload Dropping Traps Sale Prices and Images Forever,,UNVERIFIED,,,,,salePrice: sale ? Number(sale) : undefined and image: image \
PROVIDER_CATALOG:PCAT-5,PROVIDER_CATALOG_GAP_LOG.md,8,8.1,P1,Missing Navigation Bar Isolates Provider in Services Screen,,UNVERIFIED,,,,,"CatalogManager.tsx:73 renders <div className=""screen""> without <ProviderManageNav pid={id} />. Navigating from ProviderProfileHub or ProviderDashboard destroys the bottom navigation bar."
PROVIDER_CATALOG:PCAT-6,PROVIDER_CATALOG_GAP_LOG.md,8,8.1,P1,Base64 Fallback Contaminates Database on Storage Errors,,UNVERIFIED,,,,,"If image upload drops, uploadService.upload() falls back to fileToDataUrl(), writing raw multi-megabyte Base64 strings into catalog_items.image."
PROVIDER_CATALOG:PCAT-7,PROVIDER_CATALOG_GAP_LOG.md,8,8.1,P2,Lack of Tiered Packaging & Service Duration Attributes,,UNVERIFIED,,,,,"Freelancers cannot group services into tiers (Basic / Standard / Premium) or specify estimated service duration (e.g., ""45 mins"", ""Half day""), which are critical for appointment scheduling."
PROVIDER_CATALOG:PCAT-8,PROVIDER_CATALOG_GAP_LOG.md,8,8.1,P2,Unbounded Order Fluctuation in PostgreSQL Heap Order,,UNVERIFIED,,,,,"providerService._getUncoalesced queries catalog:catalog_items(*) without .order(""created_at"") or sort order controls. Services jump positions unpredictably when edited."
PROVIDER_CATALOG:PCAT-9,PROVIDER_CATALOG_GAP_LOG.md,8,8.1,P3,File Input Reselection Bug on Failed Uploads,,UNVERIFIED,,,,,"In pickImage, omitting fileRef.current.value = """" prevents re-selecting the same image file if an upload fails."
PROVIDER_JOBS:P1,PROVIDER_JOBS_GAP_LOG.md,2,2.4,P0,Booked Service Package Name & Price Completely Omitted from Cards,,UNVERIFIED,,,,,renderAppointmentCard never renders apt.packageName or apt.packagePrice. Providers cannot see what service/tier the customer booked or how much was charged.
PROVIDER_JOBS:P2,PROVIDER_JOBS_GAP_LOG.md,2,2.4,P1,O(n²) Unmemoized Array Scanning on Every Card Render,,UNVERIFIED,,,,,"rejectedClaimsCount and noShowCount re-filter the entire appointments array twice for every card render, causing UI lag and battery drain on long histories."
PROVIDER_JOBS:P3,PROVIDER_JOBS_GAP_LOG.md,2,2.4,P0,In-Person Cash Payment Blocked for Customer Bookings,,UNVERIFIED,,,,,"Providers can only record cash for isWalkIn. For clients who pay cash in person during their session, provider cannot mark PAID."
PROVIDER_JOBS:P4,PROVIDER_JOBS_GAP_LOG.md,2,2.4,P2,Fragile Ad-Hoc Regex for Walk-In Slot Time Parsing,,UNVERIFIED,,,,,Line 209 parses time using /(\d+):(\d+)\s?(AM
PROVIDER_JOBS:P5,PROVIDER_JOBS_GAP_LOG.md,2,2.4,P3,Hardcoded #fff Color Literals in Cancel and Reject Modals,,UNVERIFIED,,,,,"Lines 566 and 597 use inline style color: ""#fff"" instead of design system token var(--surface)."
PROVIDER_JOBS:P6,PROVIDER_JOBS_GAP_LOG.md,2,2.4,P2,Walk-in Phone Number Not Clickable in Provider Console,,UNVERIFIED,,,,,Phone numbers captured for walk-ins are rendered as plain text in notes without a click-to-call (tel:) affordance.
PROVIDER_JOBS:P7,PROVIDER_JOBS_GAP_LOG.md,2,2.4,P2,Direct 1:1 Client Messaging Shortcut Missing on Job Cards,,UNVERIFIED,,,,,Providers have no direct quick-link to open a chat thread (/chat/${apt.customerId}) with the client to coordinate locations or timing.
PROVIDER_LEADS:LEAD-1,PROVIDER_LEADS_GAP_LOG.md,8,8.4,P0,Non-Actionable Customer Leads & Dead-End Call Reconnect,,UNVERIFIED,,,,,"When a customer taps ""Call"", a lead is recorded. But providerService.leads omits from_user_id and contact info. LeadsInbox.tsx disables click interaction for call leads. The provider cannot call the customer back, cannot message them, and cannot open their profile."
PROVIDER_LEADS:LEAD-2,PROVIDER_LEADS_GAP_LOG.md,8,8.4,P0,Blind Redirection on Message Leads Loses Conversation Context,,UNVERIFIED,,,,,"Tapping a message lead executes nav(""/chats""), dumping the provider onto their general conversation list without opening the customer's specific chat thread or passing the customer ID."
PROVIDER_LEADS:LEAD-3,PROVIDER_LEADS_GAP_LOG.md,8,8.4,P1,Missing Realtime Subscription Leaves Console Blind to Inbound Leads,,UNVERIFIED,,,,,"leads is in supabase_realtime, but LeadsInbox.tsx uses basic useQuery(). Incoming calls and reachouts never appear live; providers must manually refresh."
PROVIDER_LEADS:LEAD-4,PROVIDER_LEADS_GAP_LOG.md,8,8.4,P1,Silent Mutation Failures on markLeadHandled Mask Database Rejections,,UNVERIFIED,,,,,"markLeadHandled does not call .select(""id"") or assertRowsUpdated(). If RLS or an invalid ID causes 0 rows to update, the UI still toasts success, but the lead resurrects on next reload."
